Title,LiveUrl,Total Units,Visitors,Page Views,Module Completed Rate,Module Started,Module Completed,Badges,Shared Badges,Module Hours Viewed,Module Avg Minutes per UV,Duration,Average Star rating,Total Rater,Sandbox Activate(Clicks),Sandbox Activate(Users),Products,Roles,Levels,MSAuthor,GitHubAuthor
Introduction to Computer Vision with PyTorch,https://docs.microsoft.com/en-us/learn/modules/intro-computer-vision-pytorch/,8,1263,6354,19.90%,774,76,85,1,239.11027777777778,22.954586666666668,52,4.5,20,16,13,azure,data-scientist;developer;student,beginner,chnoring,shwars
Introduction to machine learning,https://docs.microsoft.com/en-us/learn/modules/introduction-to-machine-learning/,9,7683,46160,28.69%,5935,851,872,16,1573.7705555555556,24.693052649930266,52,4.885135135135135,148,442,340,azure,ai-engineer;data-scientist;student,beginner,jasdeb,TomReidNZ
Load/export data and create data views in Microsoft Dataverse,https://docs.microsoft.com/en-us/learn/modules/load-export-data-create-data-views/,10,3788,35761,66.90%,3197,1067,1037,2,569.6244444444444,18.121668434075644,52,4.557142857142857,70,,,dynamics-365;power-platform;common-data-service;power-apps,functional-consultant,beginner,dbeasley,DaveBeasley
Manage data retention in Microsoft 365 workloads,https://docs.microsoft.com/en-us/learn/modules/manage-data-retention-microsoft-365/,10,904,7424,54.40%,732,198,218,1,198.29611111111112,26.439481481481483,52,5,3,,,m365;m365-information-protection,auditor;ip-admin,intermediate,bneeb,wwlpublish
Manage solutions in Power Apps and Power Automate,https://docs.microsoft.com/en-us/learn/modules/manage-solutions-power-automate/,8,2283,14484,55.46%,1601,442,423,,335.3666666666667,17.68189806678383,52,4.909090909090909,11,,,power-automate;power-platform;power-apps,maker;functional-consultant;administrator,intermediate,dbeasley,DaveBeasley
Microsoft Sway převypráví váš příběh,https://docs.microsoft.com/en-us/learn/modules/microsoft-sway-vypravi-vas-pribeh/,13,,,,,,,,,,52,,,,,sway,k-12-educator,beginner,abdewees,mec-sa
Minecraft aplicado en clase: Preparación de la clase,https://docs.microsoft.com/en-us/learn/modules/minecraft-preparacion-clase/,9,6,38,50.00%,4,1,1,,0.0961111111111111,1.9222222222222223,52,,,,,minecraft,k-12-educator;school-leader,intermediate,abdewees,mec-sa
Minecraft aplicado na sala de aula: Preparação para aula,https://docs.microsoft.com/en-us/learn/modules/minecraft-preparacao-para-aula/,9,,,,,,,,,,52,,,,,minecraft,k-12-educator;school-leader,intermediate,abdewees,mec-sa
Minecraft apply and enrich: Redstone engineering,https://docs.microsoft.com/en-us/learn/modules/minecraft-redstone-engineer/,7,1858,14856,70.77%,1594,564,580,2,70.92388888888888,4.5806602081090775,52,4.852941176470588,68,,,minecraft,k-12-educator;school-leader,advanced,abdewees,mec-sa
Move data into and out of Azure Cosmos DB SQL API,https://docs.microsoft.com/en-us/learn/modules/move-data-azure-cosmos-db-sql-api/,8,376,2766,62.04%,275,85,90,,51.135,16.406951871657753,52,4.25,4,,,azure-cosmos-db,developer,intermediate,calopez,wwlpublish
Orchestrate containers for cloud-native apps with AKS,https://docs.microsoft.com/en-us/learn/modules/cloud-native-apps-orchestrate-containers/,9,289,3008,42.50%,161,34,34,,37.28138888888889,15.533912037037037,52,5,3,,,azure;azure-kubernetes-service;azure-container-registry;azure-app-service,administrator;developer;solution-architect;student,beginner,jasdeb,TomReidNZ
Organize and simplify Power BI fields for Tableau users,https://docs.microsoft.com/en-us/learn/modules/power-bi-tableau-organize-fields/,6,260,1268,58.33%,168,49,53,,21.12527777777778,9.750128205128204,52,,,,,power-platform;power-bi,business-user;maker,beginner,robde,heyrob
Output from Azure Digital Twins to downstream services,https://docs.microsoft.com/en-us/learn/modules/route-output-from-azure-digital-twins-to-downstream-services/,8,,,,,,,,,,52,,,,,azure-iot;azure-digital-twins,developer;solution-architect,beginner,rabayoum,raniabayoumy
Plan and deploy Windows Server IaaS Virtual Machines,https://docs.microsoft.com/en-us/learn/modules/plan-deploy-windows-server-iaas-virtual-machines/,9,706,4522,44.76%,574,128,144,,68.62194444444444,11.696922348484849,52,4.571428571428571,7,,,azure;azure-cloud-shell;azure-portal;azure-storage;azure-virtual-machines,administrator;solution-architect;technology-manager,intermediate,tonyj,wwlpublish
Použití Minecraftu ve třídě: Příprava na první hodinu,https://docs.microsoft.com/en-us/learn/modules/pouziti-minecraftu-ve-tride-priprava-na-prvni-hodinu/,9,,,,,,,,,,52,,,,,minecraft,k-12-educator;school-leader,intermediate,abdewees,mec-sa
Refine and test machine learning models,https://docs.microsoft.com/en-us/learn/modules/test-machine-learning-models/,9,923,7782,72.58%,725,262,274,1,250.13888888888889,32.697893972403776,52,4.8,25,18,12,azure,ai-engineer;data-scientist;student,beginner,jasdeb,TomReidNZ
Remediate security alerts using Microsoft Defender for Cloud,https://docs.microsoft.com/en-us/learn/modules/remediate-azure-defender-security-alerts/,8,756,5500,66.15%,646,213,225,,124.23333333333333,19.77188328912467,52,4.666666666666667,12,,,azure;azure-security-center,security-operations-analyst,intermediate,bneeb,wwlpublish
"SAP HANA on Azure Compute, Network, and Storage",https://docs.microsoft.com/en-us/learn/modules/sap-hana-azure-compute-network-storage/,11,240,1182,40.00%,120,24,27,1,12.036944444444444,6.018472222222222,52,4.75,4,,,azure,administrator,advanced,bradj,wwlpublish
Select and customize architectures and hyperparameters using random forest,https://docs.microsoft.com/en-us/learn/modules/machine-learning-architectures-and-hyperparameters/,9,702,6046,70.79%,586,206,227,2,246.55388888888888,42.38748806112703,52,4.882352941176471,17,6,6,azure,ai-engineer;data-scientist;student,beginner,jasdeb,TomReidNZ
Settle competing commits by using merge conflict resolution on GitHub,https://docs.microsoft.com/en-us/learn/modules/resolve-merge-conflicts-github/,5,1440,7790,83.25%,1219,507,537,1,71.71638888888889,5.993012999071495,52,4.708333333333333,24,,,github;azure,devops-engineer;administrator;developer;solution-architect,beginner,thpetche,tpetchel
Threat response with Microsoft Sentinel playbooks,https://docs.microsoft.com/en-us/learn/modules/threat-response-sentinel-playbooks/,7,1215,8048,65.18%,947,307,323,1,265.9875,26.422599337748345,52,4.230769230769231,13,,,azure;azure-sentinel,solution-architect,beginner,cwatson,cwatson-cat
Train and evaluate regression models,https://docs.microsoft.com/en-us/learn/modules/train-evaluate-regression-models/,9,4870,38710,48.84%,4094,989,986,6,1531.94,37.99768499379909,52,4.826086956521739,92,81,67,vs-code,data-scientist,intermediate,jasdeb,TomReidNZ
Train and understand regression models in machine learning,https://docs.microsoft.com/en-us/learn/modules/understand-regression-machine-learning/,9,1638,10848,49.05%,1161,283,306,5,350.9427777777778,25.899835998359983,52,4.777777777777778,27,23,20,azure,ai-engineer;data-scientist;student,beginner,jasdeb,TomReidNZ
Troubleshoot issues signing into Microsoft Teams,https://docs.microsoft.com/en-us/learn/modules/troubleshoot-issues-signing-into-microsoft-teams/,9,604,4536,61.63%,492,151,155,2,102.81388888888888,20.494462901439647,52,4.846153846153846,13,,,m365;office-teams,support-engineer,advanced,cyncarey,wwlpublish
"Use report triggers, functions, and processing only reports in Dynamics 365 Business Central",https://docs.microsoft.com/en-us/learn/modules/understand-report-triggers-functions/,8,296,1750,35.56%,180,32,33,,44.473055555555554,18.029617117117116,52,,,,,dynamics-365;dynamics-business-central,developer,intermediate,kschimke,KevSch
Развитие компетенций 21 века в учебных проектах. Курс 1: введение в программу «Развитие компетенций 21 века»,https://docs.microsoft.com/en-us/learn/modules/competencies-development/,7,,,,,,,,,,52,,,,,office-365;windows,k-12-educator;school-leader,beginner,abdewees,mec-sa
教育版マインクラフト : ゲームベース学習の概要,https://docs.microsoft.com/en-us/learn/modules/minecraft-intro-game-jp/,8,,,,,,,,,,52,,,,,minecraft,k-12-educator;school-leader,beginner,abdewees,mec-sa
Apply basic performance optimization in Finance and Operations apps,https://docs.microsoft.com/en-us/learn/modules/apply-basic-performance-optimization-finance-operations/,13,520,6446,49.77%,446,110,113,,296.82972222222224,69.03016795865634,51,4.375,8,,,dynamics-365;dynamics-finance-operations;dynamics-finance;dynamics-scm,developer,intermediate,cstorega,cstorega
Build control add-in objects in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/build-control-add-ins/,8,191,972,33.90%,118,20,19,,26.8525,16.959473684210526,51,,,,,dynamics-365;dynamics-business-central,developer,intermediate,kschimke,KevSch
Búsquedas efectivas con Edge,https://docs.microsoft.com/en-us/learn/modules/busqueda-microsoft-edge/,9,198,2656,70.24%,168,59,54,1,11.027222222222223,6.683164983164983,51,4.95,20,,,office-365,k-12-educator,beginner,abdewees,mec-sa
Configure electronic reporting in Dynamics 365 Finance,https://docs.microsoft.com/en-us/learn/modules/configure-electronic-reporting-finance-operations/,6,1069,5720,45.69%,792,180,166,,252.75444444444443,28.506140350877192,51,5,7,,,dynamics-365;dynamics-finance;dynamics-finance-operations,functional-consultant,intermediate,cstorega,cstorega
Create a flow that uses a physical button,https://docs.microsoft.com/en-us/learn/modules/physical-input-button/,9,1081,8568,71.49%,872,311,317,,83.46055555555556,9.290599876314163,51,4.75,8,,,power-automate;power-platform,functional-consultant;maker;business-user,intermediate,dbeasley,DaveBeasley
Create a Windows virtual machine in Azure,https://docs.microsoft.com/en-us/learn/modules/create-windows-virtual-machine-in-azure/,7,23051,120504,34.86%,16987,2929,3005,17,1787.7911111111111,9.350371920037192,51,4.81437125748503,167,615,421,azure;azure-virtual-machines,administrator;developer;student,beginner,cynthn,cynthn
Create and manage session host image for Azure Virtual Desktop,https://docs.microsoft.com/en-us/learn/modules/create-manage-session-host-image/,8,290,2062,72.38%,210,76,89,,39.28277777777778,16.254942528735633,51,4.75,4,,,azure;azure-virtual-desktop;azure-virtual-machines,administrator;solution-architect,intermediate,bradj,wwlpublish
Create and process journal entries in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/create-process-journal-entries-dynamics-365-business-central/,7,957,5418,35.17%,689,121,114,,115.36305555555556,14.480718270571828,51,5,3,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate,kschimke,KevSch
Create customer Power BI reports in Dynamics 365 Customer Voice,https://docs.microsoft.com/en-us/learn/modules/create-customer-power-bi-reports/,8,619,3428,24.54%,433,53,53,,58.58555555555556,11.375836030204962,51,4.6,5,,,dynamics-365;customer-voice,functional-consultant;business-user,intermediate,dbeasley,DaveBeasley
Create formulas to change behaviors in a Power Apps canvas app,https://docs.microsoft.com/en-us/learn/modules/author-basic-formula-change-behaviors-powerapps/,8,1729,10116,44.72%,1204,267,255,1,238.96916666666667,16.691676367869615,51,4.541666666666667,24,,,power-platform;power-apps,business-user;maker;functional-consultant,intermediate,dbeasley,DaveBeasley
Create transactions in a call center in Dynamics 365 Commerce,https://docs.microsoft.com/en-us/learn/modules/create-transactions-call-center/,6,124,584,52.38%,84,22,20,,10.321111111111112,9.988172043010753,51,4,1,,,dynamics-365;dynamics-commerce,business-user;functional-consultant,intermediate,cstorega,cstorega
Creating accessible content with Microsoft 365,https://docs.microsoft.com/en-us/learn/modules/accessible-content-m365/,7,4106,35026,72.82%,3465,1259,1256,6,329.2675,9.670117474302497,51,4.710280373831775,107,,,m365,administrator;student,beginner,erzelman,erzelman
Deepen educational experiences with the 21CLD ICT for learning dimension,https://docs.microsoft.com/en-us/learn/modules/deepen-educational-experiences/,7,1933,24008,82.81%,1793,742,774,6,170.51277777777779,10.590855762594893,51,4.918918918918919,74,,,office-365,k-12-educator;school-leader,beginner,abdewees,mec-sa
Define an AI strategy to create value in education,https://docs.microsoft.com/en-us/learn/modules/ai-strategy-in-education/,8,460,2994,54.32%,326,88,91,1,41.195277777777775,10.793522561863174,51,5,13,,,azure;dynamics-365;m365,functional-consultant;business-user,intermediate,japerena,Adriamen
Deploy chat widgets with Omnichannel for Dynamics 365 Customer Service,https://docs.microsoft.com/en-us/learn/modules/omnichannel-chat/,8,281,1960,62.86%,210,66,67,1,51.21222222222222,21.948095238095238,51,4.333333333333333,3,,,dynamics-365;dynamics-customer-service,business-user;functional-consultant,intermediate,kschimke,KevSch
Design a data partitioning strategy,https://docs.microsoft.com/en-us/learn/modules/design-data-partitioning-strategy/,9,224,1762,61.04%,154,47,50,,38.102222222222224,20.41190476190476,51,4.25,4,,,azure;azure-cosmos-db,developer,intermediate,calopez,wwlpublish
Develop typed functions by using TypeScript,https://docs.microsoft.com/en-us/learn/modules/typescript-develop-typed-functions/,9,686,5402,58.37%,492,143,141,2,144.275,25.31140350877193,51,4.705882352941177,17,,,azure;vs-code,developer;student,intermediate,chnoring,GeekTrainer
Enable engineering change management for Dynamics 365 Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/enable-engineering-change-management/,8,82,376,61.90%,42,13,12,,4.786388888888889,7.0044715447154475,51,,,,,dynamics-365;dynamics-scm;dynamics-finance-operations,administrator;functional-consultant;business-user,intermediate,cstorega,cstorega
Explore retention in Microsoft 365,https://docs.microsoft.com/en-us/learn/modules/explore-retention-microsoft-365/,9,295,1874,57.84%,204,59,66,,74.69027777777778,30.485827664399093,51,5,2,,,azure-active-directory;m365;office-365,administrator;security-engineer;solution-architect;technology-manager,intermediate,tfrink,wwlpublish
Get started with Power Apps canvas apps,https://docs.microsoft.com/en-us/learn/modules/get-started-with-powerapps/,9,107758,579752,16.39%,77198,6305,4473,44,14144.524722222222,15.782483464440023,51,4.7380239520958085,668,,,power-platform;power-apps,business-user;functional-consultant;maker,beginner,dbeasley,DaveBeasley
Get started with Transact-SQL programming,https://docs.microsoft.com/en-us/learn/modules/get-started-transact-sql-programming/,8,1826,9846,29.43%,1166,171,168,2,215.61166666666668,14.200548847420418,51,4.666666666666667,15,,,azure-sql-database;azure-sql-managed-instance;azure-sql-virtual-machines;azure-sqlserver-vm;sql-server,data-analyst;data-engineer;data-scientist;database-administrator;developer;solution-architect;student,advanced,rcaper,wwlpublish
How to build the UI in a canvas app in Power Apps,https://docs.microsoft.com/en-us/learn/modules/how-to-build-ui-canvas-app/,9,1895,13800,64.43%,1402,451,434,1,205.21277777777777,13.029382716049383,51,4.75,16,,,power-platform;power-apps,functional-consultant;maker,intermediate,dbeasley,DaveBeasley
Implement high availability in SAP NetWeaver with AnyDB on Azure virtual machines,https://docs.microsoft.com/en-us/learn/modules/implement-ha-sap-netweaver-anydb/,13,189,1920,70.15%,136,47,46,,23.989166666666666,15.645108695652175,51,5,1,,,azure,administrator,advanced,eric,wwlpublish
