72,learn.connect-your-services-together,https://docs.microsoft.com/en-us/learn/paths/connect-your-services-together/,5,az-203,Connect your services together,5.0,4593.0,65101.0,36.31%,1435.0,521.0,545.0,1727,34.98358008563756,7173,240.0,learn.connect-your-services-together,developer,azure;azure-service-bus;azure-event-grid;azure-event-hubs;azure-storage,beginner;intermediate,1,2022
73,learn.wwl.implement-azure-functions,https://docs.microsoft.com/en-us/learn/paths/implement-azure-functions/,3,az-204,AZ-204: Implement Azure Functions,3.0,7886.0,98547.0,20.62%,6905.0,1424.0,1635.0,1727,37.721014033307966,742,83.0,learn.wwl.implement-azure-functions,developer,azure;azure-functions,intermediate,1,2022
74,learn.wwl.develop-solutions-that-use-blob-storage,https://docs.microsoft.com/en-us/learn/paths/develop-solutions-that-use-blob-storage/,3,az-204,AZ-204: Develop solutions that use Blob storage,3.0,4881.0,67167.0,28.62%,4322.0,1237.0,1432.0,1727,33.92885337704023,470,85.0,learn.wwl.develop-solutions-that-use-blob-storage,developer,azure,intermediate,1,2022
75,learn.wwl.create-azure-app-service-web-apps,https://docs.microsoft.com/en-us/learn/paths/create-azure-app-service-web-apps/,4,az-204,AZ-204: Create Azure App Service web apps,4.0,21181.0,270548.0,9.57%,19209.0,1838.0,2112.0,1727,42.7038800497301,1370,108.0,learn.wwl.create-azure-app-service-web-apps,developer,azure;azure-app-service,intermediate,1,2022
76,learn.wwl.az-204-integrate-caching-content-delivery-within-solutions,https://docs.microsoft.com/en-us/learn/paths/az-204-integrate-caching-content-delivery-within-solutions/,2,az-204,AZ-204: Integrate caching and content delivery within solutions,2.0,2929.0,26229.0,32.87%,2589.0,851.0,968.0,1727,21.69907249345624,233,39.0,learn.wwl.az-204-integrate-caching-content-delivery-within-solutions,developer,azure-cache-redis;azure-queue-storage,intermediate,1,2022
77,learn.wwl.az-204-instrument-solutions-to-support-monitoring-logging,https://docs.microsoft.com/en-us/learn/paths/az-204-instrument-solutions-support-monitoring-logging/,1,az-204,AZ-204: Instrument solutions to support monitoring and logging,1.0,2738.0,19615.0,38.16%,2419.0,923.0,1079.0,1727,18.51127952276601,244,27.0,learn.wwl.az-204-instrument-solutions-to-support-monitoring-logging,developer,azure-application-insights,intermediate,1,2022
78,learn.wwl.az-204-implement-secure-cloud-solutions,https://docs.microsoft.com/en-us/learn/paths/az-204-implement-secure-cloud-solutions/,3,az-204,AZ-204: Implement secure cloud solutions,3.0,3288.0,44131.0,35.08%,2819.0,989.0,1120.0,1727,31.889512368207626,289,63.0,learn.wwl.az-204-implement-secure-cloud-solutions,developer,azure;azure-app-configuration;azure-key-vault;azure-rbac,intermediate,1,2022
79,learn.wwl.az-204-implement-iaas-solutions,https://docs.microsoft.com/en-us/learn/paths/az-204-implement-iaas-solutions/,4,az-204,AZ-204: Implement infrastructure as a service solutions,4.0,5004.0,77635.0,23.41%,4259.0,997.0,1150.0,1727,42.47125299760192,469,121.0,learn.wwl.az-204-implement-iaas-solutions,developer,azure;azure-container-instances;azure-container-registry;azure-resource-manager;azure-virtual-machines,intermediate,1,2022
80,learn.wwl.az-204-implement-authentication-authorization,https://docs.microsoft.com/en-us/learn/paths/az-204-implement-authentication-authorization/,4,az-204,AZ-204: Implement user authentication and authorization,4.0,4213.0,63326.0,30.12%,3469.0,1045.0,1190.0,1727,38.88630825223515,356,85.0,learn.wwl.az-204-implement-authentication-authorization,developer,azure-sdks;microsoft-identity-web,intermediate,1,2022
81,learn.wwl.az-204-implement-api-management,https://docs.microsoft.com/en-us/learn/paths/az-204-implement-api-management/,1,az-204,AZ-204: Implement API Management,1.0,3713.0,27909.0,33.68%,3302.0,1112.0,1272.0,1727,21.331093455426878,324,37.0,learn.wwl.az-204-implement-api-management,developer,azure-api-management,intermediate,1,2022
82,learn.wwl.az-204-develop-solutions-that-use-azure-cosmos-db,https://docs.microsoft.com/en-us/learn/paths/az-204-develop-solutions-that-use-azure-cosmos-db/,3,az-204,AZ-204: Develop solutions that use Azure Cosmos DB,3.0,4693.0,63385.0,28.03%,3974.0,1114.0,1276.0,1727,34.23207259038284,443,94.0,learn.wwl.az-204-develop-solutions-that-use-azure-cosmos-db,developer,azure;azure-cosmos-db,intermediate,1,2022
83,learn.wwl.az-204-develop-message-based-solutions,https://docs.microsoft.com/en-us/learn/paths/az-204-develop-message-based-solutions/,1,az-204,AZ-204: Develop message-based solutions,1.0,2886.0,21913.0,34.72%,2604.0,904.0,1045.0,1727,23.326004851004853,245,30.0,learn.wwl.az-204-develop-message-based-solutions,developer,azure-queue-storage;azure-service-bus,intermediate,1,2022
84,learn.wwl.az-204-develop-event-based-solutions,https://docs.microsoft.com/en-us/learn/paths/az-204-develop-event-based-solutions/,2,az-204,AZ-204: Develop event-based solutions,2.0,3322.0,37407.0,31.06%,2836.0,881.0,1003.0,1727,34.458544049769216,270,54.0,learn.wwl.az-204-develop-event-based-solutions,developer,azure-event-grid;azure-event-hubs,intermediate,1,2022
85,learn.wwl.provision-iot-devices-at-scale-by-using-device,https://docs.microsoft.com/en-us/learn/paths/provision-iot-devices-scale-use-device/,5,az-220,Provision IoT devices at scale by using the Device Provisioning Service,5.0,556.0,7524.0,14.45%,422.0,61.0,74.0,1727,43.574820143884885,33,248.0,learn.wwl.provision-iot-devices-at-scale-by-using-device,developer,azure;azure-iot-dps;azure-iot-hub;azure-iot-sdk;azure-portal,intermediate,1,2022
86,learn.wwl.monitor-troubleshoot-iot-solution-by-using-azure-monitor,https://docs.microsoft.com/en-us/learn/paths/monitor-troubleshoot-iot-solution-by-using-azure-monitor/,3,az-220,Monitor and troubleshoot an IoT solution by using Azure Monitor,3.0,272.0,1583.0,17.26%,168.0,29.0,31.0,1727,19.179595588235294,18,115.0,learn.wwl.monitor-troubleshoot-iot-solution-by-using-azure-monitor,developer,azure;azure-iot-hub;azure-monitor;azure-portal;azure-service-health,intermediate,1,2022
87,learn.wwl.manage-iot-devices-by-using-iot-hub-apps,https://docs.microsoft.com/en-us/learn/paths/use-iot-hub-apps-manage-iot-devices/,5,az-220,Manage IoT devices by using IoT Hub and apps,5.0,419.0,3195.0,9.12%,285.0,26.0,29.0,1727,19.094152744630076,30,206.0,learn.wwl.manage-iot-devices-by-using-iot-hub-apps,developer,azure;azure-clis;azure-iot-hub;azure-iot-sdk;azure-portal,intermediate,1,2022
88,learn.wwl.implement-iot-device-communication-by-using-azure-iot-sdks,https://docs.microsoft.com/en-us/learn/paths/implement-iot-device-communication-by-using-azure-iot-sdks/,4,az-220,Implement IoT device communication by using the Azure IoT SDKs,4.0,1086.0,13170.0,18.41%,641.0,118.0,137.0,1727,35.9146101903008,37,173.0,learn.wwl.implement-iot-device-communication-by-using-azure-iot-sdks,developer,azure;azure-iot-hub;azure-iot-sdk;azure-portal,intermediate,1,2022
89,learn.wwl.implement-device-message-processing-data-analytics,https://docs.microsoft.com/en-us/learn/paths/implement-device-message-processing-data-analytics/,5,az-220,Implement device message processing and data analytics,5.0,588.0,6619.0,13.41%,343.0,46.0,52.0,1727,36.665391156462576,29,251.0,learn.wwl.implement-device-message-processing-data-analytics,developer,azure;azure-blob-storage;azure-clis;azure-iot-hub;azure-iot-sdk;azure-storage;azure-stream-analytics,intermediate,1,2022
90,learn.wwl.extend-iot-solutions-by-using-azure-digital-twins,https://docs.microsoft.com/en-us/learn/paths/extend-iot-solutions-by-using-azure-digital-twins/,4,az-220,Extend IoT solutions by using Azure Digital Twins,4.0,793.0,6756.0,7.08%,424.0,30.0,31.0,1727,25.200735603194623,34,212.0,learn.wwl.extend-iot-solutions-by-using-azure-digital-twins,developer,azure;azure-digital-twins;azure-iot-hub;azure-iot-sdk;azure-portal,intermediate,1,2022
91,learn.wwl.enhance-iot-solution-security-by-using-azure-defender,https://docs.microsoft.com/en-us/learn/paths/enhance-iot-solution-security-by-using-azure-defender/,4,az-220,Enhance IoT solution security by using Azure Defender for IoT,4.0,264.0,1851.0,11.52%,191.0,22.0,24.0,1727,18.3657196969697,27,151.0,learn.wwl.enhance-iot-solution-security-by-using-azure-defender,developer,azure;azure-defender-iot;azure-iot-edge;azure-iot-hub;azure-iot-sdk;azure-portal;azure-security-center,intermediate,1,2022
92,learn.wwl.develop-deploy-custom-iot-edge-modules,https://docs.microsoft.com/en-us/learn/paths/develop-deploy-custom-iot-edge-modules/,4,az-220,Develop and deploy custom IoT Edge modules,4.0,250.0,2018.0,12.32%,211.0,26.0,27.0,1727,26.2044,21,188.0,learn.wwl.develop-deploy-custom-iot-edge-modules,developer,azure;azure-container-instances;azure-container-registry;azure-iot-edge;azure-iot-hub;azure-iot-sdk;azure-portal,intermediate,1,2022
93,learn.wwl.develop-data-insights-business-integrations,https://docs.microsoft.com/en-us/learn/paths/develop-data-insights-business-integrations/,5,az-220,Develop data insights and business integrations,5.0,753.0,5254.0,15.67%,319.0,50.0,54.0,1727,18.019455511288182,34,213.0,learn.wwl.develop-data-insights-business-integrations,developer,azure;azure-clis;azure-event-grid;azure-iot-hub;azure-iot-sdk;azure-logic-apps;azure-portal;azure-storage;azure-time-series-insights,intermediate,1,2022
94,learn.wwl.deploy-azure-iot-edge-devices-modules,https://docs.microsoft.com/en-us/learn/paths/deploy-azure-iot-edge-devices-modules/,5,az-220,Deploy Azure IoT Edge devices and modules,5.0,391.0,3495.0,12.15%,288.0,35.0,37.0,1727,31.512020460358052,36,222.0,learn.wwl.deploy-azure-iot-edge-devices-modules,developer,azure;azure-clis;azure-iot-edge;azure-iot-hub;azure-iot-sdk;azure-portal;azure-stream-analytics,intermediate,1,2022
95,learn.wwl.create-azure-iot-services-azure-portal,https://docs.microsoft.com/en-us/learn/paths/create-azure-iot-services-azure-portal/,4,az-220,Create Azure IoT services in the Azure portal,4.0,2250.0,22452.0,12.65%,1589.0,201.0,225.0,1727,30.384422222222227,132,144.0,learn.wwl.create-azure-iot-services-azure-portal,developer,azure;azure-iot;azure-iot-dps;azure-iot-hub;azure-portal,intermediate,1,2022
96,learn.wwl.build-low-touch-iot-solutions-by-using-azure-iot-central,https://docs.microsoft.com/en-us/learn/paths/build-low-touch-iot-solutions-by-using-azure-iot-central/,4,az-220,Build low touch IoT solutions by using Azure IoT Central,4.0,616.0,3501.0,10.49%,267.0,28.0,32.0,1727,13.772077922077925,31,83.0,learn.wwl.build-low-touch-iot-solutions-by-using-azure-iot-central,developer,azure;azure-iot-central,intermediate,1,2022
97,learn.architect-modern-apps,https://docs.microsoft.com/en-us/learn/paths/architect-modern-apps/,7,az-300,Architect modern applications in Azure,7.0,24037.0,190743.0,13.09%,1642.0,215.0,228.0,1727,16.645054152625814,7637,321.0,learn.architect-modern-apps,solution-architect,azure;azure-kubernetes-service;azure-container-instances;azure-app-service;azure-cache-redis,intermediate,1,2022
98,learn.architect-modern-apps,https://docs.microsoft.com/en-us/learn/paths/architect-modern-apps/,7,az-301,Architect modern applications in Azure,7.0,24037.0,190743.0,13.09%,1642.0,215.0,228.0,1727,16.645054152625814,7637,321.0,learn.architect-modern-apps,solution-architect,azure;azure-kubernetes-service;azure-container-instances;azure-app-service;azure-cache-redis,intermediate,1,2022
99,learn.architect-modern-apps,https://docs.microsoft.com/en-us/learn/paths/architect-modern-apps/,7,az-303,Architect modern applications in Azure,7.0,24037.0,190743.0,13.09%,1642.0,215.0,228.0,1727,16.645054152625814,7637,321.0,learn.architect-modern-apps,solution-architect,azure;azure-kubernetes-service;azure-container-instances;azure-app-service;azure-cache-redis,intermediate,1,2022
100,learn.architect-modern-apps,https://docs.microsoft.com/en-us/learn/paths/architect-modern-apps/,7,az-304,Architect modern applications in Azure,7.0,24037.0,190743.0,13.09%,1642.0,215.0,228.0,1727,16.645054152625814,7637,321.0,learn.architect-modern-apps,solution-architect,azure;azure-kubernetes-service;azure-container-instances;azure-app-service;azure-cache-redis,intermediate,1,2022
101,learn.architect-messaging-serverless,https://docs.microsoft.com/en-us/learn/paths/architect-messaging-serverless/,8,az-300,Architect message brokering and serverless applications in Azure,8.0,8870.0,117444.0,16.13%,1159.0,187.0,204.0,1727,34.8643310785419,5778,376.0,learn.architect-messaging-serverless,solution-architect,azure;azure-functions;azure-event-hubs;azure-event-grid;azure-service-bus;azure-logic-apps,intermediate,1,2022
102,learn.architect-messaging-serverless,https://docs.microsoft.com/en-us/learn/paths/architect-messaging-serverless/,8,az-301,Architect message brokering and serverless applications in Azure,8.0,8870.0,117444.0,16.13%,1159.0,187.0,204.0,1727,34.8643310785419,5778,376.0,learn.architect-messaging-serverless,solution-architect,azure;azure-functions;azure-event-hubs;azure-event-grid;azure-service-bus;azure-logic-apps,intermediate,1,2022
103,learn.architect-messaging-serverless,https://docs.microsoft.com/en-us/learn/paths/architect-messaging-serverless/,8,az-303,Architect message brokering and serverless applications in Azure,8.0,8870.0,117444.0,16.13%,1159.0,187.0,204.0,1727,34.8643310785419,5778,376.0,learn.architect-messaging-serverless,solution-architect,azure;azure-functions;azure-event-hubs;azure-event-grid;azure-service-bus;azure-logic-apps,intermediate,1,2022
104,learn.architect-messaging-serverless,https://docs.microsoft.com/en-us/learn/paths/architect-messaging-serverless/,8,az-304,Architect message brokering and serverless applications in Azure,8.0,8870.0,117444.0,16.13%,1159.0,187.0,204.0,1727,34.8643310785419,5778,376.0,learn.architect-messaging-serverless,solution-architect,azure;azure-functions;azure-event-hubs;azure-event-grid;azure-service-bus;azure-logic-apps,intermediate,1,2022
105,learn.architect-data-platform,https://docs.microsoft.com/en-us/learn/paths/architect-data-platform/,8,az-300,Architect a data platform in Azure,8.0,41937.0,428012.0,4.60%,2150.0,99.0,96.0,1727,27.554405020228764,8763,390.0,learn.architect-data-platform,solution-architect,azure;azure-sql-database;azure-synapse-analytics;azure-cosmos-db,intermediate,1,2022
106,learn.architect-data-platform,https://docs.microsoft.com/en-us/learn/paths/architect-data-platform/,8,az-301,Architect a data platform in Azure,8.0,41937.0,428012.0,4.60%,2150.0,99.0,96.0,1727,27.554405020228764,8763,390.0,learn.architect-data-platform,solution-architect,azure;azure-sql-database;azure-synapse-analytics;azure-cosmos-db,intermediate,1,2022
107,learn.architect-data-platform,https://docs.microsoft.com/en-us/learn/paths/architect-data-platform/,8,az-303,Architect a data platform in Azure,8.0,41937.0,428012.0,4.60%,2150.0,99.0,96.0,1727,27.554405020228764,8763,390.0,learn.architect-data-platform,solution-architect,azure;azure-sql-database;azure-synapse-analytics;azure-cosmos-db,intermediate,1,2022
108,learn.architect-data-platform,https://docs.microsoft.com/en-us/learn/paths/architect-data-platform/,8,az-304,Architect a data platform in Azure,8.0,41937.0,428012.0,4.60%,2150.0,99.0,96.0,1727,27.554405020228764,8763,390.0,learn.architect-data-platform,solution-architect,azure;azure-sql-database;azure-synapse-analytics;azure-cosmos-db,intermediate,1,2022
109,learn.architect-api-integration,https://docs.microsoft.com/en-us/learn/paths/architect-api-integration/,5,az-300,Architect API integration in Azure,5.0,4809.0,43025.0,18.89%,1530.0,289.0,320.0,1727,21.201382823871906,6445,224.0,learn.architect-api-integration,solution-architect,azure;azure-api-management,intermediate,1,2022
110,learn.architect-api-integration,https://docs.microsoft.com/en-us/learn/paths/architect-api-integration/,5,az-301,Architect API integration in Azure,5.0,4809.0,43025.0,18.89%,1530.0,289.0,320.0,1727,21.201382823871906,6445,224.0,learn.architect-api-integration,solution-architect,azure;azure-api-management,intermediate,1,2022
111,learn.architect-api-integration,https://docs.microsoft.com/en-us/learn/paths/architect-api-integration/,5,az-303,Architect API integration in Azure,5.0,4809.0,43025.0,18.89%,1530.0,289.0,320.0,1727,21.201382823871906,6445,224.0,learn.architect-api-integration,solution-architect,azure;azure-api-management,intermediate,1,2022
112,learn.architect-api-integration,https://docs.microsoft.com/en-us/learn/paths/architect-api-integration/,5,az-304,Architect API integration in Azure,5.0,4809.0,43025.0,18.89%,1530.0,289.0,320.0,1727,21.201382823871906,6445,224.0,learn.architect-api-integration,solution-architect,azure;azure-api-management,intermediate,1,2022
113,learn.wwl.design-infranstructure-solutions,https://docs.microsoft.com/en-us/learn/paths/design-infranstructure-solutions/,4,az-305,AZ-305: Design infrastructure solutions,4.0,3494.0,42692.0,14.87%,2657.0,395.0,454.0,1727,33.565078229345545,369,120.0,learn.wwl.design-infranstructure-solutions,solution-architect,azure,advanced,1,2022
114,learn.wwl.design-identity-governance-monitor-solutions,https://docs.microsoft.com/en-us/learn/paths/design-identity-governance-monitor-solutions/,3,az-305,"AZ-305: Design identity, governance, and monitor solutions",3.0,8251.0,79507.0,9.60%,6863.0,659.0,749.0,1727,30.971268129115664,597,93.0,learn.wwl.design-identity-governance-monitor-solutions,solution-architect,azure,advanced,1,2022
115,learn.wwl.design-data-storage-solutions,https://docs.microsoft.com/en-us/learn/paths/design-data-storage-solutions/,3,az-305,AZ-305: Design data storage solutions,3.0,3268.0,38033.0,20.74%,2247.0,466.0,534.0,1727,36.69715932272542,355,90.0,learn.wwl.design-data-storage-solutions,solution-architect,azure,advanced,1,2022
116,learn.wwl.design-business-continuity-solutions,https://docs.microsoft.com/en-us/learn/paths/design-business-continuity-solutions/,2,az-305,AZ-305: Design business continuity solutions,2.0,2980.0,24412.0,21.16%,2396.0,507.0,576.0,1727,24.92520134228188,351,57.0,learn.wwl.design-business-continuity-solutions,solution-architect,azure,advanced,1,2022
117,learn.azure-well-architected-framework,https://docs.microsoft.com/en-us/learn/paths/azure-well-architected-framework/,6,az-305,Build great solutions with the Microsoft Azure Well-Architected Framework,6.0,13600.0,96823.0,10.12%,5506.0,557.0,623.0,1727,23.838602941176468,5032,338.0,learn.azure-well-architected-framework,solution-architect,azure;azure-storage;azure-sql-database;azure-cosmos-db;azure-cost-management;azure-advisor;azure-monitor;azure-cdn;azure-active-directory;azure-virtual-machines;azure-app-service;azure-resource-manager;azure-site-recovery;azure-backup;azure-expressroute,beginner,1,2022
118,learn.accelerate-cloud-adoption,https://docs.microsoft.com/en-us/learn/paths/cloud-adoption-framework/,8,az-305,Accelerate cloud adoption with the Microsoft Cloud Adoption Framework for Azure,8.0,3006.0,41104.0,14.65%,2137.0,313.0,356.0,1727,27.2077289864715,652,582.0,learn.accelerate-cloud-adoption,administrator;developer;solution-architect;auditor;business-analyst;business-owner;data-engineer;database-administrator;developer;devops-engineer;functional-consultant;privacy-manager;risk-practitioner;security-engineer;solution-architect;student;technology-manager,azure,beginner,1,2022
119,learn.wwl.az-400-work-git-for-enterprise-devops,https://docs.microsoft.com/en-us/learn/paths/az-400-work-git-for-enterprise-devops/,6,az-400,AZ-400: Work with Git for enterprise DevOps,6.0,3187.0,38196.0,15.08%,2778.0,419.0,476.0,1727,31.808539901683925,244,103.0,learn.wwl.az-400-work-git-for-enterprise-devops,administrator;developer;devops-engineer;security-engineer;security-operations-analyst;service-adoption-specialist;solution-architect;technology-manager,azure;azure-artifacts;azure-boards;azure-cloud-services;azure-devops;azure-pipelines;azure-repos;azure-test-plans;github,advanced,1,2022
120,learn.wwl.az-400-manage-infrastructure-as-code-using-azure,https://docs.microsoft.com/en-us/learn/paths/az-400-manage-infrastructure-as-code-using-azure/,8,az-400,"AZ-400: Manage infrastructure as code using Azure, DSC, and third-party tools",8.0,3014.0,30668.0,14.83%,1099.0,163.0,189.0,1727,23.689648307896487,50,167.0,learn.wwl.az-400-manage-infrastructure-as-code-using-azure,administrator;developer;devops-engineer;security-engineer;security-operations-analyst;service-adoption-specialist;solution-architect;technology-manager,azure;azure-artifacts;azure-boards;azure-cloud-services;azure-devops;azure-pipelines;azure-repos;azure-test-plans;github,advanced,1,2022
121,learn.wwl.az-400-implement-security-validate-code-basescompliance,https://docs.microsoft.com/en-us/learn/paths/az-400-implement-security-validate-code-bases-compliance/,6,az-400,AZ-400: Implement security and validate code bases for compliance,6.0,1272.0,15764.0,13.49%,986.0,133.0,149.0,1727,20.557651991614254,120,97.0,learn.wwl.az-400-implement-security-validate-code-basescompliance,administrator;developer;devops-engineer;security-engineer;security-operations-analyst;service-adoption-specialist;solution-architect;technology-manager,azure;azure-artifacts;azure-boards;azure-cloud-services;azure-devops;azure-pipelines;azure-repos;azure-test-plans;github,advanced,1,2022
122,learn.wwl.az-400-implement-secure-continuous-deployment,https://docs.microsoft.com/en-us/learn/paths/az-400-implement-secure-continuous-deployment/,8,az-400,AZ-400: Implement a secure continuous deployment using Azure Pipelines,8.0,1606.0,23938.0,14.46%,1411.0,204.0,235.0,1727,30.80450394354504,162,135.0,learn.wwl.az-400-implement-secure-continuous-deployment,administrator;developer;devops-engineer;security-engineer;security-operations-analyst;service-adoption-specialist;solution-architect;technology-manager,azure;azure-artifacts;azure-boards;azure-cloud-services;azure-devops;azure-pipelines;azure-repos;azure-test-plans;github,advanced,1,2022
123,learn.wwl.az-400-implement-continuous-feedback,https://docs.microsoft.com/en-us/learn/paths/az-400-implement-continuous-feedback/,8,az-400,AZ-400: Implement continuous feedback,8.0,1029.0,15966.0,16.37%,843.0,138.0,156.0,1727,29.44193391642371,103,153.0,learn.wwl.az-400-implement-continuous-feedback,administrator;developer;devops-engineer;security-engineer;security-operations-analyst;service-adoption-specialist;solution-architect;technology-manager,azure;azure-artifacts;azure-boards;azure-cloud-services;azure-devops;azure-pipelines;azure-repos;azure-test-plans;github,advanced,1,2022
124,learn.wwl.az-400-implement-ci-azure-pipelines-github-actions,https://docs.microsoft.com/en-us/learn/paths/az-400-implement-ci-azure-pipelines-github-actions/,8,az-400,AZ-400: Implement CI with Azure Pipelines and GitHub Actions,8.0,2707.0,49091.0,13.87%,2228.0,309.0,356.0,1727,39.198368427533545,205,151.0,learn.wwl.az-400-implement-ci-azure-pipelines-github-actions,administrator;developer;devops-engineer;security-engineer;security-operations-analyst;service-adoption-specialist;solution-architect;technology-manager,azure;azure-artifacts;azure-boards;azure-cloud-services;azure-devops;azure-pipelines;azure-repos;azure-test-plans;github,advanced,1,2022
125,learn.wwl.az-400-get-started-devops-transformation-journey,https://docs.microsoft.com/en-us/learn/paths/az-400-get-started-devops-transformation-journey/,7,az-400,AZ-400: Get started on a DevOps transformation journey,7.0,9510.0,122622.0,9.81%,7621.0,748.0,834.0,1727,31.115008762705926,548,142.0,learn.wwl.az-400-get-started-devops-transformation-journey,administrator;developer;devops-engineer;security-engineer;security-operations-analyst;service-adoption-specialist;solution-architect;technology-manager,azure;azure-artifacts;azure-boards;azure-cloud-services;azure-devops;azure-pipelines;azure-repos;azure-test-plans;github,advanced,1,2022
126,learn.wwl.az-400-design-implement-release-strategy,https://docs.microsoft.com/en-us/learn/paths/az-400-design-implement-release-strategy/,7,az-400,AZ-400: Design and implement a release strategy,7.0,1821.0,32127.0,16.39%,1568.0,257.0,291.0,1727,38.74928610653487,172,136.0,learn.wwl.az-400-design-implement-release-strategy,administrator;developer;devops-engineer;security-engineer;security-operations-analyst;service-adoption-specialist;solution-architect;technology-manager,azure;azure-artifacts;azure-boards;azure-cloud-services;azure-devops;azure-pipelines;azure-repos;azure-test-plans;github,advanced,1,2022
127,learn.wwl.az-400-design-implement-dependency-management-strategy,https://docs.microsoft.com/en-us/learn/paths/az-400-design-implement-dependency-management-strategy/,4,az-400,AZ-400: Design and implement a dependency management strategy,4.0,950.0,12803.0,21.95%,852.0,187.0,209.0,1727,20.045859649122807,111,67.0,learn.wwl.az-400-design-implement-dependency-management-strategy,administrator;developer;devops-engineer;security-engineer;security-operations-analyst;service-adoption-specialist;solution-architect;technology-manager,azure;azure-artifacts;azure-boards;azure-cloud-services;azure-devops;azure-pipelines;azure-repos;azure-test-plans;github,advanced,1,2022
128,learn.wwl.az-400-create-manage-containers-using-docker-kubernetes,https://docs.microsoft.com/en-us/learn/paths/az-400-create-manage-containers-using-docker-kubernetes/,5,az-400,AZ-400: Create and manage containers using Docker and Kubernetes,5.0,1933.0,20203.0,12.43%,1512.0,188.0,211.0,1727,22.697732367649603,231,80.0,learn.wwl.az-400-create-manage-containers-using-docker-kubernetes,administrator;developer;devops-engineer;security-engineer;security-operations-analyst;service-adoption-specialist;solution-architect;technology-manager,azure;azure-artifacts;azure-boards;azure-cloud-services;azure-devops;azure-pipelines;azure-repos;azure-test-plans;github,advanced,1,2022
129,learn.wwl.secure-your-data-applications,https://docs.microsoft.com/en-us/learn/paths/secure-your-data-applications/,4,az-500,AZ-500 part 3: Secure your data and applications,4.0,3621.0,65021.0,16.51%,2931.0,484.0,661.0,1727,37.03285004142502,825,335.0,learn.wwl.secure-your-data-applications,administrator;security-engineer,azure;azure-active-directory;azure-key-vault;azure-sql-database;azure-sql-managed-instance,intermediate,1,2022
130,learn.wwl.manage-security-operation,https://docs.microsoft.com/en-us/learn/paths/manage-security-operation/,3,az-500,AZ-500 part 4: Manage security operation,3.0,3626.0,44239.0,16.97%,2987.0,507.0,687.0,1727,23.566937856223568,882,189.0,learn.wwl.manage-security-operation,administrator;security-engineer,azure;azure-monitor;azure-security-center;azure-sentinel,intermediate,1,2022
131,learn.wwl.manage-identity-access,https://docs.microsoft.com/en-us/learn/paths/manage-identity-access/,5,az-500,AZ-500 part-1: Manage Identity and Access,5.0,12021.0,185902.0,7.68%,10202.0,784.0,995.0,1727,43.751265840334966,1468,395.0,learn.wwl.manage-identity-access,security-engineer,azure,intermediate,1,2022
132,learn.wwl.implement-platform-protection,https://docs.microsoft.com/en-us/learn/paths/implement-platform-protection/,4,az-500,AZ-500 part2: Implement platform protection,4.0,4313.0,84171.0,14.78%,3619.0,535.0,722.0,1727,51.8266017466574,885,362.0,learn.wwl.implement-platform-protection,administrator;security-engineer,azure;azure-active-directory;azure-firewall,intermediate,1,2022
133,learn.wwl.provide-services-for-azure-stack-hub,https://docs.microsoft.com/en-us/learn/paths/provide-services-for-azure-stack-hub/,5,az-600,Provide services for Azure Stack Hub,5.0,157.0,2698.0,26.87%,67.0,18.0,20.0,1727,26.54331210191083,8,349.0,learn.wwl.provide-services-for-azure-stack-hub,administrator;solution-architect,azure;azure-stack;azure-stack-hub,advanced,1,2022
134,learn.wwl.overview-of-azure-stack-hub,https://docs.microsoft.com/en-us/learn/paths/overview-of-azure-stack-hub/,3,az-600,Overview of Azure Stack Hub,3.0,266.0,2720.0,20.14%,139.0,28.0,31.0,1727,31.20332080200501,14,143.0,learn.wwl.overview-of-azure-stack-hub,administrator;solution-architect,azure;azure-stack,advanced,1,2022
135,learn.wwl.manage-infrastructure-for-azure-stack-hub,https://docs.microsoft.com/en-us/learn/paths/manage-infrastructure-for-azure-stack-hub/,6,az-600,Manage Infrastructure for Azure Stack Hub,6.0,180.0,2291.0,18.29%,82.0,15.0,17.0,1727,21.419814814814814,12,275.0,learn.wwl.manage-infrastructure-for-azure-stack-hub,administrator;solution-architect,azure;azure-stack;azure-stack-hub,advanced,1,2022
136,learn.wwl.manage-identity-access-for-azure-stack-hub,https://docs.microsoft.com/en-us/learn/paths/manage-identity-access-for-azure-stack-hub/,2,az-600,Manage Identity and Access for Azure Stack Hub,2.0,104.0,808.0,29.79%,47.0,14.0,16.0,1727,10.260897435897435,10,107.0,learn.wwl.manage-identity-access-for-azure-stack-hub,administrator;solution-architect,azure;azure-stack;azure-stack-hub,advanced,1,2022
137,learn.wwl.implement-data-center-integration-for-azure-stack-hub,https://docs.microsoft.com/en-us/learn/paths/implement-data-center-integration-for-azure-stack-hub/,3,az-600,Implement Data Center Integration for Azure Stack Hub,3.0,109.0,975.0,20.00%,55.0,11.0,15.0,1727,11.30749235474006,10,128.0,learn.wwl.implement-data-center-integration-for-azure-stack-hub,administrator;solution-architect,azure;azure-stack;azure-stack-hub,advanced,1,2022
